task_id,failure_within_30d_target,maintenance_duration_hours_target,priority_score_target,priority_class_target,block_required_target
EVT-0009096,True,5.2,56,HIGH,True
EVT-0009097,False,5.4,26,LOW,False
EVT-0009098,False,3.33,45,MEDIUM,True
EVT-0009099,False,4.86,47,MEDIUM,False
EVT-0009100,False,4.28,64,HIGH,False
EVT-0009101,False,4.18,41,MEDIUM,False
EVT-0009102,True,5.32,53,HIGH,False
EVT-0009103,False,8.1,38,MEDIUM,False
EVT-0009104,False,6.33,35,MEDIUM,True
EVT-0009105,False,4.71,39,MEDIUM,False
EVT-0009106,False,3.09,38,MEDIUM,False
EVT-0009107,False,2.09,35,MEDIUM,False
EVT-0009108,False,6.45,48,MEDIUM,False
EVT-0009109,False,5.49,44,MEDIUM,False
EVT-0009110,False,2.69,31,MEDIUM,False
EVT-0009111,True,5.46,67,HIGH,True
EVT-0009112,True,5.54,73,CRITICAL,False
EVT-0009113,False,2.72,45,MEDIUM,False
EVT-0009114,False,5.81,37,MEDIUM,False
EVT-0009115,False,5.79,49,MEDIUM,False
EVT-0009116,False,5.64,55,HIGH,True
EVT-0009117,False,2.79,24,LOW,False
EVT-0009118,False,4.8,23,LOW,False
EVT-0009119,False,2.22,33,MEDIUM,False
EVT-0009120,False,7.07,64,HIGH,True
EVT-0009121,False,2.31,57,HIGH,True
EVT-0009122,True,4.54,68,HIGH,True
EVT-0009123,False,5.53,46,MEDIUM,False
EVT-0009124,True,5.66,67,HIGH,True
EVT-0009125,False,3.66,36,MEDIUM,False
EVT-0009126,True,9.32,72,CRITICAL,True
EVT-0009127,False,4.01,25,LOW,False
EVT-0009128,False,6.39,41,MEDIUM,False
EVT-0009129,False,4.48,20,LOW,False
EVT-0009130,False,4.81,57,HIGH,False
EVT-0009131,True,7.33,60,HIGH,True
EVT-0009132,True,4.84,64,HIGH,True
EVT-0009133,False,5.36,32,MEDIUM,False
EVT-0009134,False,5.9,22,LOW,False
EVT-0009135,True,6.49,48,MEDIUM,False
EVT-0009136,False,4.59,39,MEDIUM,False
EVT-0009137,False,2.22,23,LOW,False
EVT-0009138,True,2.02,39,MEDIUM,False
EVT-0009139,True,7.26,59,HIGH,False
EVT-0009140,False,4.44,36,MEDIUM,False
EVT-0009141,True,4.43,51,HIGH,False
EVT-0009142,False,6.48,37,MEDIUM,False
EVT-0009143,True,1.51,42,MEDIUM,False
EVT-0009144,False,4.81,27,LOW,False
EVT-0009145,True,6.24,54,HIGH,False
EVT-0009146,True,7.69,84,CRITICAL,True
EVT-0009147,False,6.94,39,MEDIUM,False
EVT-0009148,False,4.15,28,LOW,False
EVT-0009149,True,6.97,55,HIGH,False
EVT-0009150,False,4.24,36,MEDIUM,False
EVT-0009151,False,5.05,44,MEDIUM,True
EVT-0009152,False,6.11,64,HIGH,True
EVT-0009153,True,5.96,82,CRITICAL,True
EVT-0009154,False,3.57,38,MEDIUM,False
EVT-0009155,True,4.11,50,HIGH,False
EVT-0009156,True,6.07,67,HIGH,True
EVT-0009157,False,2.4,46,MEDIUM,False
EVT-0009158,False,4.14,22,LOW,False
EVT-0009159,False,2.78,39,MEDIUM,False
EVT-0009160,False,2.64,41,MEDIUM,False
EVT-0009161,False,3.22,48,MEDIUM,True
EVT-0009162,False,4.97,40,MEDIUM,False
EVT-0009163,True,7.27,61,HIGH,True
EVT-0009164,False,7.41,48,MEDIUM,True
EVT-0009165,False,3.58,36,MEDIUM,False
EVT-0009166,False,6.53,42,MEDIUM,False
EVT-0009167,False,4.06,18,LOW,False
EVT-0009168,False,3.61,33,MEDIUM,False
EVT-0009169,False,5.1,33,MEDIUM,False
EVT-0009170,False,6.49,36,MEDIUM,False
EVT-0009171,False,4.66,53,HIGH,True
EVT-0009172,False,7.16,32,MEDIUM,False
EVT-0009173,False,5.31,33,MEDIUM,False
EVT-0009174,False,5.27,44,MEDIUM,False
EVT-0009175,True,6.41,59,HIGH,True
EVT-0009176,False,4.22,28,LOW,False
EVT-0009177,False,2.79,32,MEDIUM,False
EVT-0009178,False,4.25,14,LOW,False
EVT-0009179,True,3.59,58,HIGH,False
EVT-0009180,False,4.11,22,LOW,False
EVT-0009181,True,5.89,78,CRITICAL,True
EVT-0009182,False,3.15,35,MEDIUM,False
EVT-0009183,True,6.04,53,HIGH,True
EVT-0009184,True,4.02,39,MEDIUM,True
EVT-0009185,False,5.59,27,LOW,False
EVT-0009186,True,6.22,59,HIGH,True
EVT-0009187,False,4.68,53,HIGH,True
EVT-0009188,False,4.08,35,MEDIUM,False
EVT-0009189,True,6.29,53,HIGH,True
EVT-0009190,True,5.84,41,MEDIUM,True
EVT-0009191,False,2.92,54,HIGH,True
EVT-0009192,True,1.7,77,CRITICAL,True
EVT-0009193,False,7.56,25,LOW,False
EVT-0009194,True,4.0,60,HIGH,False
EVT-0009195,False,2.01,37,MEDIUM,False
EVT-0009196,False,4.39,59,HIGH,True
EVT-0009197,True,5.57,47,MEDIUM,False
EVT-0009198,False,4.39,45,MEDIUM,False
EVT-0009199,False,2.82,44,MEDIUM,False
EVT-0009200,True,5.38,46,MEDIUM,False
EVT-0009201,False,4.01,45,MEDIUM,False
EVT-0009202,False,3.04,26,LOW,False
EVT-0009203,True,8.8,81,CRITICAL,True
EVT-0009204,False,2.36,32,MEDIUM,False
EVT-0009205,False,5.89,32,MEDIUM,False
EVT-0009206,True,6.4,55,HIGH,True
EVT-0009207,True,6.86,62,HIGH,True
EVT-0009208,False,4.24,29,LOW,False
EVT-0009209,False,2.19,40,MEDIUM,False
EVT-0009210,False,5.32,21,LOW,False
EVT-0009211,False,4.48,45,MEDIUM,False
EVT-0009212,False,4.49,14,LOW,False
EVT-0009213,True,7.73,55,HIGH,True
EVT-0009214,True,7.53,58,HIGH,True
EVT-0009215,False,3.39,41,MEDIUM,False
EVT-0009216,False,5.22,40,MEDIUM,False
EVT-0009217,True,8.33,59,HIGH,False
EVT-0009218,False,7.72,46,MEDIUM,False
EVT-0009219,False,7.72,58,HIGH,True
EVT-0009220,False,5.17,31,MEDIUM,False
EVT-0009221,False,2.72,52,HIGH,False
EVT-0009222,False,6.34,48,MEDIUM,True
EVT-0009223,False,7.2,48,MEDIUM,False
EVT-0009224,True,4.47,30,MEDIUM,False
EVT-0009225,False,2.6,18,LOW,False
EVT-0009226,False,9.25,60,HIGH,True
EVT-0009227,False,5.23,36,MEDIUM,False
EVT-0009228,False,3.97,32,MEDIUM,False
EVT-0009229,True,4.62,58,HIGH,True
EVT-0009230,True,4.51,49,MEDIUM,False
EVT-0009231,False,5.52,43,MEDIUM,False
EVT-0009232,False,5.66,32,MEDIUM,False
EVT-0009233,True,6.09,52,HIGH,False
EVT-0009234,False,5.61,40,MEDIUM,False
EVT-0009235,True,6.53,67,HIGH,True
EVT-0009236,False,5.62,31,MEDIUM,False
EVT-0009237,False,5.94,55,HIGH,False
EVT-0009238,False,7.54,54,HIGH,True
EVT-0009239,False,6.83,36,MEDIUM,False
EVT-0009240,False,5.18,23,LOW,False
EVT-0009241,False,2.13,26,LOW,False
EVT-0009242,False,6.92,73,CRITICAL,True
EVT-0009243,False,3.63,32,MEDIUM,False
EVT-0009244,False,8.56,39,MEDIUM,False
EVT-0009245,False,7.03,51,HIGH,False
EVT-0009246,True,4.63,44,MEDIUM,False
EVT-0009247,True,10.65,73,CRITICAL,True
EVT-0009248,False,3.58,50,HIGH,False
EVT-0009249,False,4.09,30,MEDIUM,False
EVT-0009250,False,4.73,41,MEDIUM,False
EVT-0009251,False,5.25,38,MEDIUM,True
EVT-0009252,True,5.36,54,HIGH,True
EVT-0009253,False,4.47,26,LOW,False
EVT-0009254,False,6.93,48,MEDIUM,False
EVT-0009255,False,4.89,44,MEDIUM,True
EVT-0009256,False,5.95,25,LOW,False
EVT-0009257,False,6.14,48,MEDIUM,False
EVT-0009258,False,3.88,32,MEDIUM,False
EVT-0009259,False,4.29,32,MEDIUM,False
EVT-0009260,False,4.61,49,MEDIUM,True
EVT-0009261,False,4.25,40,MEDIUM,False
EVT-0009262,True,5.09,38,MEDIUM,False
EVT-0009263,False,5.99,34,MEDIUM,False
EVT-0009264,False,5.51,53,HIGH,True
EVT-0009265,True,4.1,37,MEDIUM,False
EVT-0009266,False,5.65,52,HIGH,False
EVT-0009267,False,6.4,57,HIGH,True
EVT-0009268,False,4.75,53,HIGH,True
EVT-0009269,True,8.51,50,HIGH,False
EVT-0009270,False,7.32,45,MEDIUM,False
EVT-0009271,False,6.78,34,MEDIUM,False
EVT-0009272,False,0.5,49,MEDIUM,False
EVT-0009273,True,3.2,57,HIGH,False
EVT-0009274,False,2.6,44,MEDIUM,False
EVT-0009275,False,4.35,36,MEDIUM,False
EVT-0009276,False,7.22,35,MEDIUM,False
EVT-0009277,False,3.75,32,MEDIUM,False
EVT-0009278,True,2.48,53,HIGH,False
EVT-0009279,False,2.11,18,LOW,False
EVT-0009280,True,7.82,51,HIGH,True
EVT-0009281,False,2.82,35,MEDIUM,False
EVT-0009282,False,4.55,28,LOW,False
EVT-0009283,False,6.12,44,MEDIUM,True
EVT-0009284,False,7.56,54,HIGH,True
EVT-0009285,False,6.06,31,MEDIUM,False
EVT-0009286,False,4.02,43,MEDIUM,False
EVT-0009287,False,4.74,47,MEDIUM,False
EVT-0009288,True,4.68,55,HIGH,False
EVT-0009289,False,5.75,67,HIGH,True
EVT-0009290,True,3.68,40,MEDIUM,False
EVT-0009291,False,4.69,39,MEDIUM,False
EVT-0009292,False,7.72,35,MEDIUM,False
EVT-0009293,True,3.91,60,HIGH,False
EVT-0009294,False,5.76,42,MEDIUM,True
EVT-0009295,True,7.21,63,HIGH,True
EVT-0009296,False,5.36,38,MEDIUM,False
EVT-0009297,False,5.19,57,HIGH,True
EVT-0009298,False,4.92,20,LOW,False
EVT-0009299,True,6.21,43,MEDIUM,False
EVT-0009300,False,3.88,41,MEDIUM,False
EVT-0009301,False,2.11,30,MEDIUM,False
EVT-0009302,True,4.58,54,HIGH,False
EVT-0009303,True,4.17,40,MEDIUM,False
EVT-0009304,True,10.28,68,HIGH,True
EVT-0009305,False,3.75,18,LOW,False
EVT-0009306,False,3.71,33,MEDIUM,False
EVT-0009307,True,4.99,53,HIGH,False
EVT-0009308,False,5.35,42,MEDIUM,False
EVT-0009309,True,5.95,71,HIGH,True
EVT-0009310,False,7.21,43,MEDIUM,False
EVT-0009311,False,9.27,45,MEDIUM,False
EVT-0009312,True,7.32,58,HIGH,False
EVT-0009313,True,5.24,45,MEDIUM,True
EVT-0009314,False,3.73,55,HIGH,False
EVT-0009315,False,6.62,31,MEDIUM,False
EVT-0009316,False,8.48,66,HIGH,True
EVT-0009317,False,8.36,40,MEDIUM,False
EVT-0009318,False,6.01,24,LOW,False
EVT-0009319,False,8.0,59,HIGH,False
EVT-0009320,False,4.51,34,MEDIUM,False
EVT-0009321,False,6.32,58,HIGH,True
EVT-0009322,False,5.83,41,MEDIUM,False
EVT-0009323,False,3.33,20,LOW,False
EVT-0009324,False,7.84,37,MEDIUM,False
EVT-0009325,False,4.58,54,HIGH,False
EVT-0009326,False,3.53,32,MEDIUM,False
EVT-0009327,True,4.7,51,HIGH,False
EVT-0009328,True,5.33,53,HIGH,False
EVT-0009329,False,3.81,32,MEDIUM,False
EVT-0009330,False,5.7,64,HIGH,False
EVT-0009331,False,2.84,49,MEDIUM,False
EVT-0009332,True,2.68,43,MEDIUM,False
EVT-0009333,False,7.04,46,MEDIUM,False
EVT-0009334,True,2.03,43,MEDIUM,False
EVT-0009335,False,3.28,47,MEDIUM,True
EVT-0009336,True,7.58,82,CRITICAL,True
EVT-0009337,False,4.22,30,MEDIUM,False
EVT-0009338,False,4.26,37,MEDIUM,True
EVT-0009339,False,3.47,25,LOW,False
EVT-0009340,False,4.46,38,MEDIUM,False
EVT-0009341,False,2.8,26,LOW,False
EVT-0009342,False,7.51,46,MEDIUM,True
EVT-0009343,False,5.7,36,MEDIUM,False
EVT-0009344,False,3.59,23,LOW,False
EVT-0009345,True,3.59,60,HIGH,True
EVT-0009346,True,1.23,50,HIGH,False
EVT-0009347,True,9.74,77,CRITICAL,True
EVT-0009348,False,2.03,17,LOW,False
EVT-0009349,False,3.77,34,MEDIUM,False
EVT-0009350,True,2.16,53,HIGH,False
EVT-0009351,False,7.96,54,HIGH,False
EVT-0009352,True,3.02,72,CRITICAL,True
EVT-0009353,False,5.86,47,MEDIUM,False
EVT-0009354,True,3.87,58,HIGH,True
EVT-0009355,False,2.68,37,MEDIUM,False
EVT-0009356,False,5.2,19,LOW,False
EVT-0009357,True,10.1,69,HIGH,True
EVT-0009358,True,6.03,58,HIGH,True
EVT-0009359,False,1.96,36,MEDIUM,False
EVT-0009360,False,5.26,45,MEDIUM,False
EVT-0009361,False,5.18,40,MEDIUM,False
EVT-0009362,False,4.39,34,MEDIUM,False
EVT-0009363,True,8.58,60,HIGH,True
EVT-0009364,False,5.86,43,MEDIUM,False
EVT-0009365,False,1.19,16,LOW,False
EVT-0009366,False,5.07,38,MEDIUM,False
EVT-0009367,False,1.84,49,MEDIUM,False
EVT-0009368,False,5.85,44,MEDIUM,False
EVT-0009369,False,4.76,40,MEDIUM,True
EVT-0009370,False,3.77,39,MEDIUM,False
EVT-0009371,False,5.77,27,LOW,False
EVT-0009372,False,7.06,44,MEDIUM,False
EVT-0009373,False,7.26,38,MEDIUM,True
EVT-0009374,True,7.15,60,HIGH,False
EVT-0009375,False,3.36,32,MEDIUM,False
EVT-0009376,False,3.08,42,MEDIUM,False
EVT-0009377,False,4.56,48,MEDIUM,False
EVT-0009378,True,4.82,40,MEDIUM,False
EVT-0009379,True,3.41,49,MEDIUM,False
EVT-0009380,True,3.26,49,MEDIUM,False
EVT-0009381,False,6.03,39,MEDIUM,True
EVT-0009382,True,6.67,44,MEDIUM,False
EVT-0009383,False,6.35,37,MEDIUM,False
EVT-0009384,True,8.36,64,HIGH,True
EVT-0009385,True,7.44,52,HIGH,True
EVT-0009386,False,7.24,34,MEDIUM,False
EVT-0009387,False,7.69,37,MEDIUM,False
EVT-0009388,False,5.29,21,LOW,False
EVT-0009389,True,6.17,58,HIGH,True
EVT-0009390,False,5.61,43,MEDIUM,False
EVT-0009391,False,3.37,24,LOW,False
EVT-0009392,False,7.82,48,MEDIUM,False
EVT-0009393,True,0.5,60,HIGH,False
EVT-0009394,False,2.59,36,MEDIUM,False
EVT-0009395,False,7.09,49,MEDIUM,False
EVT-0009396,True,2.53,64,HIGH,True
EVT-0009397,True,3.33,77,CRITICAL,True
EVT-0009398,True,8.33,46,MEDIUM,False
EVT-0009399,False,6.19,51,HIGH,False
EVT-0009400,False,4.33,39,MEDIUM,False
EVT-0009401,False,3.75,28,LOW,False
EVT-0009402,True,7.35,44,MEDIUM,True
EVT-0009403,False,1.97,46,MEDIUM,False
EVT-0009404,False,7.51,59,HIGH,False
EVT-0009405,True,6.99,73,CRITICAL,True
EVT-0009406,True,5.79,65,HIGH,True
EVT-0009407,False,3.38,47,MEDIUM,False
EVT-0009408,False,6.43,37,MEDIUM,False
EVT-0009409,False,3.17,22,LOW,False
EVT-0009410,False,4.8,42,MEDIUM,False
EVT-0009411,False,4.64,47,MEDIUM,False
EVT-0009412,False,5.29,56,HIGH,False
EVT-0009413,False,4.84,21,LOW,False
EVT-0009414,False,5.68,41,MEDIUM,False
EVT-0009415,False,4.89,47,MEDIUM,True
EVT-0009416,True,7.2,35,MEDIUM,False
EVT-0009417,True,3.38,33,MEDIUM,False
EVT-0009418,False,7.2,46,MEDIUM,False
EVT-0009419,True,6.38,78,CRITICAL,True
EVT-0009420,False,3.1,17,LOW,False
EVT-0009421,False,6.37,37,MEDIUM,False
EVT-0009422,True,4.89,48,MEDIUM,True
EVT-0009423,False,1.92,35,MEDIUM,False
EVT-0009424,False,3.27,48,MEDIUM,False
EVT-0009425,True,4.51,46,MEDIUM,False
EVT-0009426,True,3.94,69,HIGH,True
EVT-0009427,False,6.04,62,HIGH,True
EVT-0009428,False,5.64,31,MEDIUM,False
EVT-0009429,False,6.15,46,MEDIUM,True
EVT-0009430,False,2.43,19,LOW,False
EVT-0009431,True,6.75,65,HIGH,True
EVT-0009432,False,4.58,13,LOW,False
EVT-0009433,True,3.68,45,MEDIUM,False
EVT-0009434,False,6.58,39,MEDIUM,True
EVT-0009435,True,3.62,48,MEDIUM,False
EVT-0009436,False,5.18,45,MEDIUM,False
EVT-0009437,True,4.68,42,MEDIUM,False
EVT-0009438,True,4.12,54,HIGH,False
EVT-0009439,True,3.96,30,MEDIUM,False
EVT-0009440,False,6.89,37,MEDIUM,False
EVT-0009441,False,3.54,54,HIGH,False
EVT-0009442,False,4.0,26,LOW,False
EVT-0009443,True,5.6,63,HIGH,True
EVT-0009444,False,4.91,49,MEDIUM,False
EVT-0009445,True,7.7,63,HIGH,True
EVT-0009446,False,4.36,12,LOW,False
EVT-0009447,False,6.98,32,MEDIUM,False
EVT-0009448,False,5.34,39,MEDIUM,False
EVT-0009449,False,8.22,34,MEDIUM,False
EVT-0009450,False,3.68,24,LOW,False
EVT-0009451,False,6.19,59,HIGH,False
EVT-0009452,False,10.45,70,HIGH,True
EVT-0009453,False,3.99,28,LOW,False
EVT-0009454,True,8.1,41,MEDIUM,True
EVT-0009455,False,3.93,42,MEDIUM,False
EVT-0009456,False,7.82,52,HIGH,True
EVT-0009457,False,8.29,61,HIGH,True
EVT-0009458,False,3.3,30,MEDIUM,False
EVT-0009459,False,4.93,44,MEDIUM,False
EVT-0009460,False,7.14,33,MEDIUM,False
EVT-0009461,False,6.61,41,MEDIUM,False
EVT-0009462,False,7.24,37,MEDIUM,True
EVT-0009463,False,6.0,42,MEDIUM,False
EVT-0009464,False,5.24,32,MEDIUM,False
EVT-0009465,True,6.4,80,CRITICAL,True
EVT-0009466,False,3.1,16,LOW,False
EVT-0009467,False,3.57,25,LOW,False
EVT-0009468,False,6.09,46,MEDIUM,False
EVT-0009469,False,4.26,29,LOW,True
EVT-0009470,True,5.39,55,HIGH,False
EVT-0009471,False,3.93,50,HIGH,False
EVT-0009472,False,6.45,30,MEDIUM,True
EVT-0009473,False,3.46,41,MEDIUM,False
EVT-0009474,False,4.59,34,MEDIUM,True
EVT-0009475,True,4.09,47,MEDIUM,False
EVT-0009476,False,4.78,66,HIGH,True
EVT-0009477,False,3.9,30,MEDIUM,False
EVT-0009478,True,8.48,41,MEDIUM,False
EVT-0009479,True,7.49,66,HIGH,True
EVT-0009480,False,6.85,30,MEDIUM,False
EVT-0009481,False,5.42,39,MEDIUM,False
EVT-0009482,False,4.02,35,MEDIUM,False
EVT-0009483,False,6.96,36,MEDIUM,False
EVT-0009484,False,4.29,38,MEDIUM,False
EVT-0009485,False,6.04,50,HIGH,False
EVT-0009486,True,3.4,41,MEDIUM,False
EVT-0009487,False,7.18,75,CRITICAL,False
EVT-0009488,True,4.9,51,HIGH,False
EVT-0009489,False,6.23,68,HIGH,True
EVT-0009490,False,3.29,33,MEDIUM,True
EVT-0009491,False,3.54,40,MEDIUM,False
EVT-0009492,False,4.1,33,MEDIUM,False
EVT-0009493,True,4.47,47,MEDIUM,False
EVT-0009494,True,5.72,62,HIGH,True
EVT-0009495,False,6.57,58,HIGH,False
EVT-0009496,False,6.46,40,MEDIUM,False
EVT-0009497,True,4.6,25,LOW,False
EVT-0009498,False,3.55,19,LOW,False
EVT-0009499,True,8.59,40,MEDIUM,False
EVT-0009500,False,6.75,20,LOW,False
EVT-0009501,True,5.18,42,MEDIUM,False
EVT-0009502,False,2.92,30,MEDIUM,False
EVT-0009503,False,6.47,49,MEDIUM,False
EVT-0009504,False,4.27,17,LOW,False
EVT-0009505,True,3.85,40,MEDIUM,False
EVT-0009506,True,6.18,35,MEDIUM,False
EVT-0009507,False,4.28,34,MEDIUM,False
EVT-0009508,False,5.83,45,MEDIUM,False
EVT-0009509,True,4.93,49,MEDIUM,False
EVT-0009510,True,8.83,77,CRITICAL,True
EVT-0009511,False,4.5,57,HIGH,False
EVT-0009512,True,5.74,51,HIGH,False
EVT-0009513,False,7.46,49,MEDIUM,False
EVT-0009514,False,4.36,23,LOW,False
EVT-0009515,True,3.36,42,MEDIUM,False
EVT-0009516,False,5.64,54,HIGH,True
EVT-0009517,False,5.7,30,MEDIUM,False
EVT-0009518,False,3.31,33,MEDIUM,False
EVT-0009519,False,3.45,39,MEDIUM,False
EVT-0009520,False,7.66,50,HIGH,True
EVT-0009521,False,3.92,22,LOW,False
EVT-0009522,False,6.7,34,MEDIUM,False
EVT-0009523,False,6.05,40,MEDIUM,False
EVT-0009524,True,5.26,56,HIGH,False
EVT-0009525,False,3.31,44,MEDIUM,True
EVT-0009526,True,6.11,41,MEDIUM,False
EVT-0009527,False,2.68,31,MEDIUM,False
EVT-0009528,False,2.06,55,HIGH,True
EVT-0009529,True,5.3,38,MEDIUM,True
EVT-0009530,True,5.03,59,HIGH,False
EVT-0009531,False,5.4,28,LOW,True
EVT-0009532,False,5.78,46,MEDIUM,False
EVT-0009533,True,7.92,62,HIGH,True
EVT-0009534,True,4.83,56,HIGH,False
EVT-0009535,True,5.37,39,MEDIUM,False
EVT-0009536,False,6.26,29,LOW,False
EVT-0009537,False,5.22,39,MEDIUM,False
EVT-0009538,True,3.16,50,HIGH,False
EVT-0009539,False,4.38,36,MEDIUM,False
EVT-0009540,False,5.61,33,MEDIUM,False
EVT-0009541,False,5.02,18,LOW,False
EVT-0009542,False,3.0,49,MEDIUM,False
EVT-0009543,False,4.52,36,MEDIUM,False
EVT-0009544,False,4.89,41,MEDIUM,False
EVT-0009545,True,4.4,47,MEDIUM,True
EVT-0009546,False,2.4,39,MEDIUM,False
EVT-0009547,False,3.07,24,LOW,False
EVT-0009548,False,8.23,72,CRITICAL,True
EVT-0009549,False,5.03,37,MEDIUM,False
EVT-0009550,False,3.35,48,MEDIUM,True
EVT-0009551,False,6.07,56,HIGH,True
EVT-0009552,False,5.24,37,MEDIUM,False
EVT-0009553,False,6.22,45,MEDIUM,False
EVT-0009554,False,4.7,40,MEDIUM,True
EVT-0009555,False,3.02,26,LOW,False
EVT-0009556,False,7.23,30,MEDIUM,True
EVT-0009557,False,4.28,31,MEDIUM,False
EVT-0009558,False,7.04,65,HIGH,True
EVT-0009559,False,11.26,54,HIGH,True
EVT-0009560,False,1.38,28,LOW,False
EVT-0009561,False,4.59,37,MEDIUM,False
EVT-0009562,True,6.16,47,MEDIUM,True
EVT-0009563,True,4.17,57,HIGH,True
EVT-0009564,False,7.91,47,MEDIUM,False
EVT-0009565,True,8.5,65,HIGH,True
EVT-0009566,False,3.35,58,HIGH,False
EVT-0009567,True,6.96,77,CRITICAL,True
EVT-0009568,False,2.43,28,LOW,False
EVT-0009569,False,0.99,33,MEDIUM,False
EVT-0009570,False,6.7,65,HIGH,True
EVT-0009571,True,8.75,73,CRITICAL,True
EVT-0009572,False,4.11,8,LOW,False
EVT-0009573,False,6.38,20,LOW,False
EVT-0009574,True,9.98,82,CRITICAL,True
EVT-0009575,False,5.44,38,MEDIUM,False
EVT-0009576,False,4.89,45,MEDIUM,False
EVT-0009577,False,5.0,52,HIGH,True
EVT-0009578,False,4.0,27,LOW,False
EVT-0009579,False,5.77,47,MEDIUM,False
EVT-0009580,False,4.25,13,LOW,False
EVT-0009581,False,5.29,24,LOW,False
EVT-0009582,True,4.54,24,LOW,False
EVT-0009583,False,4.01,54,HIGH,True
EVT-0009584,False,4.4,35,MEDIUM,False
EVT-0009585,True,4.23,33,MEDIUM,False
EVT-0009586,False,5.63,42,MEDIUM,False
EVT-0009587,False,1.35,29,LOW,False
EVT-0009588,True,4.68,73,CRITICAL,True
EVT-0009589,False,7.56,50,HIGH,True
EVT-0009590,False,2.45,45,MEDIUM,True
EVT-0009591,True,5.02,64,HIGH,True
EVT-0009592,False,2.22,17,LOW,False
EVT-0009593,False,2.35,23,LOW,False
EVT-0009594,False,3.58,36,MEDIUM,False
EVT-0009595,True,3.83,41,MEDIUM,False
EVT-0009596,True,3.52,37,MEDIUM,False
EVT-0009597,True,5.7,62,HIGH,False
EVT-0009598,False,2.75,21,LOW,False
EVT-0009599,False,5.38,33,MEDIUM,False
EVT-0009600,False,5.01,41,MEDIUM,False
EVT-0009601,False,1.96,23,LOW,False
EVT-0009602,True,4.95,36,MEDIUM,False
EVT-0009603,False,3.59,46,MEDIUM,False
EVT-0009604,True,4.5,35,MEDIUM,True
EVT-0009605,False,2.6,35,MEDIUM,False
EVT-0009606,False,5.61,49,MEDIUM,True
EVT-0009607,False,5.57,53,HIGH,False
EVT-0009608,False,3.51,49,MEDIUM,True
EVT-0009609,False,3.79,29,LOW,False
EVT-0009610,False,4.83,51,HIGH,False
EVT-0009611,False,3.18,45,MEDIUM,True
EVT-0009612,False,2.53,40,MEDIUM,False
EVT-0009613,False,3.12,38,MEDIUM,True
EVT-0009614,False,7.33,65,HIGH,True
EVT-0009615,False,4.35,35,MEDIUM,False
EVT-0009616,False,6.28,35,MEDIUM,False
EVT-0009617,False,2.25,50,HIGH,False
EVT-0009618,False,5.44,59,HIGH,True
EVT-0009619,False,6.87,61,HIGH,True
EVT-0009620,False,4.25,42,MEDIUM,True
EVT-0009621,False,4.9,40,MEDIUM,False
EVT-0009622,True,4.52,56,HIGH,False
EVT-0009623,False,6.37,33,MEDIUM,False
EVT-0009624,False,7.52,39,MEDIUM,True
EVT-0009625,False,3.87,23,LOW,False
EVT-0009626,False,3.44,36,MEDIUM,True
EVT-0009627,False,5.86,37,MEDIUM,False
EVT-0009628,True,2.96,40,MEDIUM,False
EVT-0009629,False,4.19,25,LOW,False
EVT-0009630,False,3.16,40,MEDIUM,False
EVT-0009631,False,3.72,23,LOW,False
EVT-0009632,False,5.72,39,MEDIUM,False
EVT-0009633,True,3.41,62,HIGH,True
EVT-0009634,False,5.49,49,MEDIUM,False
EVT-0009635,True,7.5,50,HIGH,True
EVT-0009636,False,6.0,53,HIGH,True
EVT-0009637,False,5.15,45,MEDIUM,False
EVT-0009638,True,5.41,51,HIGH,False
EVT-0009639,False,6.31,53,HIGH,False
EVT-0009640,False,5.47,50,HIGH,True
EVT-0009641,False,5.77,77,CRITICAL,True
EVT-0009642,False,5.21,40,MEDIUM,False
EVT-0009643,True,5.62,66,HIGH,True
EVT-0009644,False,6.82,63,HIGH,True
EVT-0009645,True,4.36,36,MEDIUM,True
EVT-0009646,False,5.31,31,MEDIUM,False
EVT-0009647,False,5.78,53,HIGH,True
EVT-0009648,False,3.37,36,MEDIUM,False
EVT-0009649,True,6.31,60,HIGH,False
EVT-0009650,False,2.01,24,LOW,False
EVT-0009651,True,4.05,49,MEDIUM,False
EVT-0009652,False,5.3,32,MEDIUM,False
EVT-0009653,False,6.61,77,CRITICAL,True
EVT-0009654,False,4.14,17,LOW,False
EVT-0009655,True,5.64,57,HIGH,True
EVT-0009656,False,4.06,29,LOW,False
EVT-0009657,False,4.72,28,LOW,False
EVT-0009658,False,7.81,68,HIGH,True
EVT-0009659,False,5.28,31,MEDIUM,False
EVT-0009660,True,4.5,51,HIGH,True
EVT-0009661,True,4.29,33,MEDIUM,False
EVT-0009662,False,4.83,49,MEDIUM,False
EVT-0009663,True,11.07,57,HIGH,False
EVT-0009664,True,4.04,54,HIGH,False
EVT-0009665,False,3.07,24,LOW,False
EVT-0009666,False,5.23,58,HIGH,True
EVT-0009667,False,3.1,44,MEDIUM,False
EVT-0009668,False,7.16,57,HIGH,True
EVT-0009669,False,4.76,48,MEDIUM,False
EVT-0009670,True,5.72,56,HIGH,True
EVT-0009671,False,3.2,21,LOW,False
EVT-0009672,False,2.37,41,MEDIUM,False
EVT-0009673,False,5.68,57,HIGH,True
EVT-0009674,False,4.95,31,MEDIUM,True
EVT-0009675,False,3.43,36,MEDIUM,False
EVT-0009676,True,10.93,75,CRITICAL,True
